1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75
1540 0 0.57 0.32 0 0.61 0 0.48 0 0.69 0 0 0.9 0.11 0 0 0.86 0 0.38 0 0.02 0 0.71 0.97 0 0.44 0 0.35 0 0.02 0 0.51 0 0 0.86 0 0.09 0 0.28 0 0.61 0 0.02 0 0.35 0 0.27 0 0.11 0 0.13 0 0.58 0 0.77 0 0.79 0 0.69 0 0.63 0 0.51 0 0.59 0 0.05 0 0.51 0 0.8 0 0.87 0 0 0.51
1541 0 0.34 0.63 0 0.26 0 0.46 0 0.82 0 0 0.48 0.34 0 0 0.35 0 0.27 0 0.22 0 0.88 0.23 0 0.79 0 0.4 0 0.78 0 0.4 0 0 0.01 0 0.94 0 0.62 0 0.05 0 0.19 0 0.61 0 0.94 0 0.82 0 0.13 0 0.56 0 0.22 0 0.1 0 0.08 0 0.95 0 0.78 0 0.67 0 0.84 0 0.03 0 0 0.61 0.67 0 0 0.76
1542 0 0.84 0.09 0 0.1 0 0.45 0 0.53 0 0.46 0 0 0.21 0.35 0 0.05 0 0.2 0 0 0.78 0.96 0 0.49 0 0.44 0 0.39 0 0.72 0 0 0.13 0 0.45 0 0.08 0 0.1 0 0.9 0 0.43 0 0.99 0 0.9 0 0.03 0 0.44 0 0.24 0 0.38 0 0.09 0 0.53 0 0.91 0 0.47 0 0.75 0 0.14 0 0.41 0 0.17 0 0 0.88
1543 0 0.73 0.93 0 0.28 0 0.63 0 0.82 0 0.43 0 0 0.86 1.0 0 0.63 0 0.41 0 0 0.53 0.56 0 0.98 0 0.01 0 0.2 0 0.25 0 0 0.93 0 0.1 0 0.74 0 0.9 0 0.96 0 0.75 0 0.22 0 0.92 0 0.21 0 0.68 0 0.78 0 0.72 0 0.68 0 0.93 0 0.59 0 0.78 0 0.08 0 0.05 0 0 0.45 0.04 0 0 0.33
1544 0 0.56 0.3 0 0.54 0 0.08 0 0.9 0 0.19 0 0 0.24 0 0.1 0.29 0 0.7 0 0 0.64 0.19 0 0.27 0 0.55 0 0.4 0 0.27 0 0 0.12 0 0.92 0 0.94 0 0.27 0 0.36 0 0.96 0 1.0 0 0.27 0 0.49 0 0.58 0 0.82 0 0.66 0 0.01 0 0.08 0 0.75 0 0.3 0 0.02 0 0.37 0 0.74 0 0.7 0 0 0.25
1545 0 0.62 0.12 0 0.03 0 0.43 0 0.58 0 0 0.27 0 0.31 0 0.79 0.71 0 0.48 0 0 0.81 0.7 0 0.32 0 0.48 0 0.44 0 0.75 0 0 0.19 0 0.23 0 0.59 0 0.03 0 0.71 0 0.84 0 0.53 0 0.29 0 0.52 0 0.9 0 0.41 0 0.17 0 0.4 0 0.69 0 0.13 0 0.28 0 0.23 0 0.16 0 0.26 0 0.11 0 0 0.08
1546 0 0.25 0.46 0 0.51 0 0.8 0 0.8 0 0.98 0 0 0.86 0.43 0 0.71 0 0.32 0 0 0.64 0.39 0 0.59 0 0.97 0 0.45 0 0.46 0 0 0.11 0 0.59 0 0.01 0 0.48 0 0.53 0 0.17 0 0.96 0 0.41 0 0 0.16 0.23 0 0.63 0 0.26 0 0.04 0 0.1 0 0.05 0 0.66 0 0.83 0 0.95 0 0.55 0 0.7 0 0 0.64
1547 0 0.56 0.74 0 0.61 0 0.02 0 0.09 0 0.53 0 0 0.84 0.92 0 0.6 0 0.77 0 0 0.1 0.62 0 0.9 0 0.32 0 0.75 0 0.02 0 0 0.48 0 0.93 0 0.72 0 0.16 0 0.88 0 0.59 0 0.56 0 0.29 0 0 0.27 0.41 0 0.4 0 0.22 0 0.61 0 0.48 0 0.3 0 0.81 0 0.91 0 0.33 0 0 0.41 0.53 0 0 0.2
1548 0 0.85 0.61 0 0.51 0 0.36 0 0.25 0 0.8 0 0 0.17 0.4 0 0 0.29 0 0.63 0 0.32 0.27 0 0.95 0 0.48 0 0.42 0 0.73 0 0 0.95 0 0.0 0 0.44 0 0.89 0 0.69 0 0.94 0 0.85 0 0.39 0 0.6 0 0.87 0 0.91 0 0.87 0 0.01 0 0.82 0 0.16 0 0.3 0 0.16 0 0.35 0 0.12 0 0.47 0 0 0.79
1549 0 0.35 0.77 0 0.52 0 0.16 0 0.41 0 0.19 0 0 0.23 0 0.5 0 0.71 0 0.32 0 0.97 0.19 0 0.21 0 0.95 0 0.5 0 0.49 0 0 0.24 0 0.0 0 0.88 0 0.65 0 0.77 0 0.71 0 0.01 0 0.82 0 0.58 0 0.26 0 0.39 0 0.78 0 0.97 0 0.42 0 0.69 0 0.78 0 0.7 0 0.91 0 0.52 0 0.21 0 0 0.7
1550 0 0.77 0.35 0 0.84 0 0.75 0 0.17 0 0 0.66 0 0.9 0 0.44 0 0.08 0 0.75 0 0.89 0.74 0 0.53 0 0.8 0 0.61 0 0.62 0 0 0.19 0 0.39 0 0.54 0 0.48 0 0.14 0 0.12 0 0.31 0 0.53 0 0.27 0 0.48 0 0.26 0 0.49 0 0.91 0 0.45 0 0.73 0 0.68 0 0.51 0 0.96 0 0.15 0 0.79 0 0 0.04
1551 0 0.02 0.88 0 0.21 0 0.86 0 0.03 0 0.03 0 0.24 0 0.39 0 0.34 0 0.73 0 0 0.09 0.93 0 0.13 0 0.96 0 0.99 0 0.41 0 0 0.55 0 0.3 0 0.67 0 0.6 0 0.02 0 0.67 0 0.79 0 0.11 0 0.45 0 0.75 0 0 0.29 0.66 0 0.02 0 0.86 0 0.57 0 0.11 0 0.06 0 0.65 0 0.94 0 0.22 0 0 0.15
1552 0 0.79 0.54 0 0.05 0 0.21 0 0.39 0 0.44 0 0.08 0 0.97 0 0.67 0 0.41 0 0 0.18 0.39 0 0.48 0 0.66 0 0.64 0 0.37 0 0 0.37 0 0.95 0 0.47 0 0.89 0 0.8 0 0.67 0 0.69 0 0.39 0 0.08 0 0.28 0 0 1.0 0.86 0 0.26 0 0.1 0 0.3 0 0.52 0 0.81 0 0.61 0 0 0.78 0.49 0 0 0.93
1553 0 0.71 0.15 0 0.87 0 0.35 0 0.31 0 0 0.8 0.64 0 0 0.54 0.77 0 0.47 0 0 0.36 0.47 0 0.66 0 0.11 0 0.44 0 0.17 0 0 0.69 0 0.29 0 0.57 0 0.2 0 0.76 0 0.13 0 0.64 0 0.59 0 0.04 0 0.09 0 0 0.23 0.57 0 0.96 0 0.97 0 0.31 0 0.46 0 0.32 0 0.18 0 0.61 0 0.12 0 0 0.43
1554 0 0.0 0.01 0 0.55 0 0.6 0 0.35 0 0 0.62 0.43 0 0 0.76 0.06 0 0.89 0 0 0.15 0.79 0 0.9 0 0.06 0 0.02 0 0.5 0 0 0.31 0 0.75 0 0.99 0 0.42 0 0.06 0 0.33 0 0.08 0 0.77 0 0.7 0 0.71 0 0 0.21 0.44 0 0.25 0 0.91 0 0.86 0 0.1 0 0.02 0 0 0.26 0.88 0 0.6 0 0 0.06
1555 0 0.02 0.27 0 0.29 0 0.74 0 0.3 0 0.81 0 0.07 0 0.08 0 0.9 0 0.94 0 0 0.96 0.07 0 0.15 0 0.89 0 0.59 0 0.78 0 0 0.32 0 0.83 0 0.14 0 0.92 0 0.47 0 0.23 0 0.76 0 0.74 0 0 0.93 0.65 0 0 0.45 0.88 0 0.7 0 0.7 0 0.31 0 0.93 0 0.86 0 0.73 0 0.75 0 0.95 0 0 0.33
1556 0 0.04 0.29 0 0.07 0 0.07 0 0.86 0 0.19 0 0.68 0 1.0 0 0.86 0 0.56 0 0 0.63 0.77 0 0.17 0 0.96 0 0.9 0 0.29 0 0 0.97 0 0.47 0 0.04 0 0.56 0 0.18 0 0.92 0 0.92 0 0.86 0 0 0.32 0.05 0 0 0.33 0.14 0 0.59 0 0.57 0 0.09 0 0.71 0 0.1 0 0.52 0 0 0.34 0.36 0 0 0.1
1557 0 0.75 0.36 0 0.18 0 0.5 0 0.67 0 0.31 0 0.34 0 0.57 0 0.02 0 0.47 0 0 0.18 0.25 0 0.07 0 0.3 0 0.9 0 0.12 0 0 0.44 0 0.18 0 0 0.51 0.13 0 0.55 0 0.39 0 0.9 0 0.76 0 0.81 0 0.03 0 0 0.82 0.78 0 0.52 0 0.83 0 0.49 0 0.43 0 0.62 0 0.15 0 0.22 0 0.37 0 0 0.26
1558 0 0.88 0.16 0 0 0.4 0.76 0 0.9 0 0.13 0 0.33 0 0.7 0 0.84 0 0.57 0 0 0.85 0.26 0 0.05 0 0.69 0 0.99 0 0.06 0 0 0.54 0 0.44 0 0 0.5 0.78 0 0.29 0 0.4 0 0.49 0 0.17 0 0.27 0 0.14 0 0 0.02 0.73 0 0.78 0 0.97 0 0.07 0 0.26 0 0.74 0 0.2 0 0.28 0 0.86 0 0 0.06
1559 0 0.94 0.47 0 0.21 0 0.13 0 0.16 0 0.85 0 0.11 0 0.84 0 0.3 0 0.19 0 0 0.31 0.41 0 0.19 0 0.97 0 0.53 0 0.83 0 0 0.61 0 0 0.39 0.82 0 0.23 0 0.1 0 0.83 0 0.99 0 0.54 0 0.9 0 0.37 0 0 0.26 0.29 0 0.0 0 0.17 0 0.01 0 0.08 0 0.43 0 0.94 0 0.0 0 0.49 0 0 0.32
1560 0 0.72 0.12 0 0.69 0 0.83 0 0.32 0 0.51 0 0 0.25 0.34 0 0.67 0 0.91 0 0 0.06 0.89 0 0.3 0 0.97 0 0.61 0 0.41 0 0 0.2 0 0.27 0 0.05 0 0.34 0 0.28 0 0.36 0 0.13 0 0.77 0 0.03 0 0.05 0 0 0.63 0.23 0 0.94 0 0.37 0 0.3 0 0.07 0 0.29 0 0.63 0 0.47 0 0.4 0 0 0.15
1561 0 0.02 0.63 0 0.84 0 0.36 0 0.17 0 0.39 0 0 0.86 0.36 0 0.62 0 0.86 0 0 0.06 0.1 0 0.37 0 0.11 0 0.47 0 0.85 0 0 0.91 0 0.81 0 0.2 0 0.86 0 0.58 0 0.78 0 0.17 0 0.78 0 0.85 0 0.82 0 0 0.62 0.61 0 0.76 0 0.06 0 0.72 0 0.27 0 0.94 0 0.07 0 0 0.61 0.71 0 0 0.59
1562 0 0.62 0.94 0 0.46 0 0.24 0 0.42 0 0 0.22 0 0.79 0 0.38 0.46 0 0.75 0 0 0.61 0.06 0 0.03 0 0.58 0 0.89 0 0.09 0 0 0.57 0 0.61 0 0.43 0 0.09 0 0.93 0 0.88 0 0.5 0 0.78 0 0.43 0 0.99 0 0 0.89 0.85 0 0.15 0 0.03 0 0.74 0 0.96 0 0.22 0 0.86 0 0.93 0 0.99 0 0 0.42
1563 0 0.95 0.55 0 0.42 0 0.9 0 0.24 0 0 0.44 0 0.37 0 0.06 0.52 0 0.92 0 0 0.03 0.15 0 0.88 0 0.08 0 0.11 0 0.51 0 0 0.8 0 0.03 0 0.49 0 0.41 0 0.51 0 0.92 0 0.91 0 0.34 0 0.96 0 0.18 0 0 0.66 0.96 0 0.34 0 0.73 0 0.67 0 0.43 0 0.8 0 0 0.92 0.92 0 0.24 0 0 0.02
1564 0 0.39 0.07 0 0.74 0 0.63 0 0.85 0 0.55 0 0 0.78 0.66 0 0.12 0 0.42 0 0 0.11 0.87 0 0.44 0 0.07 0 0.02 0 0.29 0 0 0.83 0 0.18 0 0.49 0 0.77 0 0.14 0 0.21 0 0.43 0 0.03 0 0 0.26 0.31 0 0 0.97 0.94 0 0.14 0 0.9 0 0.93 0 0.03 0 0.58 0 0.66 0 0.65 0 0.61 0 0 0.87
1565 0 0.79 0.05 0 0.2 0 0.45 0 0.77 0 0.75 0 0 0.04 0.58 0 0.8 0 0.9 0 0 0.57 0.47 0 0.79 0 0.19 0 0.3 0 0.47 0 0 0.75 0 0.54 0 0.77 0 0.24 0 0.69 0 0.43 0 0.71 0 0.61 0 0 0.64 1.0 0 0 0.06 0.26 0 0.5 0 0.41 0 0.68 0 0.1 0 0.59 0 0.56 0 0 0.81 0.95 0 0 0.71
1566 0 0.09 0.85 0 0.07 0 0.15 0 0 0.54 0.46 0 0 0.99 0.2 0 0.06 0 0.6 0 0 0.56 0.66 0 0.86 0 0.92 0 0.05 0 0.94 0 0 0.87 0 0.96 0 0.21 0 0.33 0 0.42 0 0.36 0 0.96 0 0.56 0 0 0.1 0.37 0 0 0.09 0.22 0 0.05 0 0.84 0 0.79 0 0.09 0 0.88 0 0.35 0 0.06 0 0.95 0 0 0.58
1567 0 0.92 0.48 0 0.72 0 0.27 0 0.63 0 0 0.66 0 0.22 0 0.66 0.83 0 0.3 0 0 0.4 0.58 0 0.77 0 0.81 0 0.31 0 0.24 0 0 0.15 0 0.29 0 0.59 0 0.74 0 0.85 0 0.29 0 0.13 0 0.84 0 0 0.87 0.54 0 0 0.28 0.67 0 0.25 0 0.27 0 0.12 0 0.66 0 0.67 0 0.71 0 0.33 0 0.6 0 0 0.62
1568 0 0.59 0.99 0 0.3 0 0.52 0 0.45 0 0.22 0 0 0.22 0.78 0 0.38 0 0.99 0 0 0.61 0.56 0 0.93 0 0.7 0 0.68 0 0.63 0 0 0.6 0 0.56 0 0 0.55 0.91 0 0.04 0 0.23 0 0.89 0 0.45 0 0 0.03 0.55 0 0 0.33 0.18 0 0.07 0 0.27 0 0.18 0 0.22 0 0.03 0 0.89 0 0.66 0 0.65 0 0 0.8
1569 0 0.41 0.18 0 0.47 0 0.25 0 0.17 0 0.94 0 0 0.47 0.66 0 0 0.94 0 0.74 0 0.52 0.31 0 0.64 0 0.88 0 0.45 0 0.56 0 0 0.87 0 0.54 0 0.92 0 0.77 0 0.1 0 0.85 0 0.4 0 0.81 0 0.55 0 0.38 0 0 0.79 0.09 0 0.66 0 0.75 0 0.47 0 0.3 0 0.49 0 0.67 0 0.83 0 0.87 0 0 0.98
1570 0 0.51 0.36 0 0.74 0 0.79 0 0.07 0 0 0.69 0 0.17 0.55 0 0 0.64 0 0.26 0 0.32 0.27 0 0.96 0 0.27 0 0.99 0 0.56 0 0 0.54 0 0.15 0 0.14 0 0.47 0 0.19 0 0.22 0 0.58 0 0.08 0 0.12 0 0.37 0 0 0.6 0.62 0 0.88 0 0.84 0 0.6 0 0.5 0 0.47 0 0.96 0 0.73 0 0.89 0 0 0.85
1571 0 0.49 0.34 0 0.57 0 0.95 0 0.47 0 0.65 0 0 0.31 0.4 0 0 0.97 0 0.28 0 0.86 0.63 0 1.0 0 0.21 0 0.97 0 0.23 0 0 0.14 0 0.79 0 0.2 0 0.8 0 0.5 0 0.09 0 0.61 0 0.3 0 0.86 0 0.28 0 0 0.27 0.66 0 0.78 0 0.32 0 0.48 0 0.45 0 0.85 0 0 0.05 0.6 0 0.98 0 0 0.25
1572 0 0.12 0.09 0 0.16 0 0.98 0 0.85 0 0.77 0 0.94 0 0.51 0 0.11 0 0.73 0 0 0.92 0.68 0 0.21 0 0 0.27 0.44 0 0.0 0 0 0.29 0 0.72 0 0.35 0 0.45 0 0.28 0 0.8 0 0.11 0 0.12 0 0.93 0 0.75 0 0.59 0 0.8 0 0.12 0 0.29 0 0.47 0 0.29 0 0.39 0 0.09 0 0.33 0 0.36 0 0 0.34
1573 0 0.07 0.14 0 0.91 0 0.29 0 0.93 0 0 0.22 0.3 0 0 0.43 0.17 0 0.37 0 0 0.24 0.36 0 0.24 0 0 0.47 0.96 0 0.82 0 0 0.05 0 0.75 0 0.65 0 0.77 0 0.49 0 0.97 0 0.89 0 0.47 0 0.97 0 0.61 0 0.19 0 0.66 0 0.48 0 0.36 0 0.2 0 0.9 0 0.05 0 0.92 0 0.77 0 0.18 0 0 0.72
1574 0 0.87 0.94 0 0.13 0 0.74 0 0.66 0 0.07 0 0.6 0 0.94 0 0.14 0 0.55 0 0 1.0 0.1 0 0.04 0 0 0.79 0.32 0 0.2 0 0 0.64 0 0.09 0 0.64 0 0.7 0 0.42 0 0.6 0 0.15 0 0.52 0 0 0.9 0.87 0 0.51 0 0.3 0 0.6 0 0.75 0 0.51 0 0.22 0 0.36 0 0.45 0 0.68 0 0.56 0 0 0.38
1575 0 0.56 0.16 0 0.87 0 0.93 0 0.05 0 0.54 0 0 0.4 0.7 0 0.44 0 0.54 0 0 0.79 0.73 0 0.22 0 0 0.67 0.43 0 0.11 0 0 0.59 0 0.81 0 0.31 0 0.9 0 0.51 0 0.29 0 0.56 0 0.22 0 0.36 0 0.84 0 0.87 0 0.72 0 0.12 0 0.2 0 0.58 0 0.26 0 0.81 0 0.9 0 0.23 0 0.67 0 0 0.57
1576 0 0.15 0.6 0 0.73 0 0.23 0 0.91 0 0.97 0 0 0.63 0 0.72 0.59 0 0.44 0 0 0.88 0.51 0 0.43 0 0 0.39 0.78 0 0.94 0 0 0.35 0 0.59 0 0.34 0 0.75 0 0.34 0 0.78 0 0.12 0 0.27 0 0.72 0 0.7 0 0.36 0 0.57 0 0.29 0 0.93 0 0.78 0 0.89 0 0.3 0 0.43 0 0.25 0 0.65 0 0 0.2
1577 0 0.01 0.19 0 0.2 0 0.29 0 0.88 0 0 0.75 0 0.35 0 0.96 0.17 0 0.92 0 0 0.54 0.33 0 0.89 0 0 0.77 0.28 0 0.63 0 0 0.57 0 0.36 0 0.84 0 0.6 0 0.15 0 0.84 0 0.65 0 0.94 0 1.0 0 0.77 0 0.72 0 0.15 0 0.85 0 0.84 0 0.28 0 0.03 0 0.48 0 0.29 0 0.93 0 0.49 0 0 0.1
1578 0 0.11 0.84 0 0.19 0 0.84 0 0.3 0 0.25 0 0 0.02 0.41 0 0.1 0 0.37 0 0 0.33 0.39 0 0.11 0 0 0.16 0.37 0 0.31 0 0 0.01 0 0.33 0 0.11 0 0.38 0 0.54 0 0.77 0 0.46 0 0.18 0 0 0.78 0.61 0 0.58 0 0.57 0 0.61 0 0.06 0 0.86 0 0.17 0 0.43 0 0.61 0 0.41 0 0.84 0 0 0.25
1579 0 0.51 0.07 0 0.9 0 0.91 0 0.59 0 0.2 0 0 0.7 0.18 0 0 0.25 0 0.97 0 0.48 0.52 0 1.0 0 0 0.48 0.16 0 0.17 0 0 0.86 0 0.03 0 0.04 0 0.43 0 0.44 0 0.32 0 0.31 0 0.32 0 0.13 0 0.92 0 0.0 0 0.66 0 0.29 0 0.55 0 0.93 0 0.81 0 0.35 0 0.11 0 0.23 0 0.87 0 0 0.87
1580 0 0.79 0.47 0 0.79 0 0.95 0 0.13 0 0.57 0 0 0.17 0 0.55 0 0.98 0 0.39 0 0.56 0.42 0 0.82 0 0 0.97 0.0 0 0.27 0 0 0.46 0 0.61 0 0.03 0 0.57 0 0.65 0 0.76 0 0.86 0 0.16 0 0.06 0 0.33 0 0.61 0 0.75 0 0.45 0 0.7 0 0.05 0 0.14 0 0.43 0 0.12 0 0.02 0 0.54 0 0 0.44
1581 0 0.42 0.45 0 0.7 0 0.73 0 0.82 0 0.41 0 0 0.73 0.72 0 0 0.13 0 0.41 0 0.47 0.63 0 0.56 0 0 0.08 0.69 0 0.38 0 0 0.06 0 0.74 0 0.29 0 0.93 0 0.97 0 0.3 0 0.7 0 0.52 0 0.69 0 0.92 0 0.86 0 0.12 0 0.93 0 0.64 0 0.3 0 0.32 0 0.28 0 0 0.34 0.73 0 0.28 0 0 0.3
1582 0 0.41 0.86 0 0.05 0 0.88 0 0.54 0 0.15 0 0.41 0 0.54 0 0.27 0 0.62 0 0 0.89 0.68 0 0.58 0 0 0.13 0.08 0 0.22 0 0 0.41 0 0.16 0 0.87 0 0.65 0 0.04 0 0.7 0 0.88 0 0.67 0 0.69 0 0.15 0 0 0.58 0.9 0 0.82 0 0.38 0 0.84 0 0.35 0 0.16 0 0.62 0 0.85 0 0.46 0 0 0.97
1583 0 0.21 0.12 0 0.59 0 0.85 0 0.65 0 0 0.05 0.61 0 0 0.28 0.76 0 0.34 0 0 0.99 0.8 0 0.36 0 0 0.56 0.86 0 0.14 0 0 0.73 0 0.72 0 0.57 0 1.0 0 0.92 0 0.59 0 0.59 0 0.19 0 0.12 0 0.22 0 0 0.57 0.69 0 0.48 0 0.29 0 0.86 0 0.58 0 0.94 0 0.24 0 0.53 0 0.4 0 0 0.64
1584 0 0.11 0.05 0 0.26 0 0.27 0 0.81 0 0 0.91 0.17 0 0 0.16 0.43 0 0.78 0 0 0.78 0.77 0 0.42 0 0 0.32 0.93 0 0.89 0 0 0.73 0 0.4 0 0.73 0 0.82 0 0.55 0 0.19 0 0.78 0 0.25 0 0.55 0 0.3 0 0 0.3 0.5 0 0.52 0 0.67 0 0.46 0 0.4 0 0.38 0 0 0.74 0.78 0 0.01 0 0 0.46
1585 0 0.87 0.07 0 0.41 0 0.06 0 0.11 0 0.13 0 0.59 0 0.91 0 0.97 0 0.14 0 0 0.13 1.0 0 0.73 0 0 0.15 0.09 0 0.61 0 0 0.37 0 0.48 0 0.25 0 0.29 0 0.89 0 0.06 0 0.83 0 0.64 0 0 0.02 0.68 0 0 0.21 0.76 0 0.11 0 0.37 0 0.26 0 0.6 0 0.49 0 0.58 0 0.17 0 0.47 0 0 0.8
1586 0 0.11 0.99 0 0.77 0 0.54 0 0.57 0 0.17 0 0.76 0 0.98 0 0.51 0 0.97 0 0 0.07 0.73 0 0.44 0 0 0.7 0.44 0 0.97 0 0 0.5 0 0.39 0 0.18 0 0.04 0 0.85 0 0.26 0 0.11 0 0 0.17 0.0 0 0.87 0 0 0.33 0.18 0 0.74 0 0.79 0 0.09 0 0.73 0 0.44 0 0.63 0 0.05 0 0.42 0 0 0.29
1587 0 0.09 0.41 0 0.94 0 0.49 0 0.84 0 0.41 0 0 0.47 0.41 0 0.17 0 0.67 0 0 0.94 0.14 0 0.32 0 0 0.11 0.22 0 0.49 0 0 0.87 0 0.66 0 0.68 0 0.14 0 0.62 0 0.99 0 0.16 0 0.36 0 0.13 0 0.77 0 0 0.55 0.34 0 0.89 0 0.47 0 0.5 0 0.77 0 0.52 0 0.15 0 0.82 0 0.28 0 0 0.24
1588 0 0.63 0.51 0 0.39 0 0.62 0 0.45 0 0 0.29 0 0.77 0 0.33 0.47 0 0.52 0 0 0.95 0.24 0 0.73 0 0 0.99 0.03 0 0.9 0 0 0.26 0 0.41 0 0.16 0 0.47 0 0.39 0 0.37 0 0.06 0 0.09 0 0.14 0 0.53 0 0 0.35 0.82 0 0.6 0 0.76 0 0.77 0 0.17 0 0.09 0 0.57 0 0.7 0 0.93 0 0 0.56
1589 0 0.23 0.72 0 0.47 0 0.63 0 0.27 0 0.34 0 0 0.3 0.49 0 0.69 0 0.15 0 0 0.66 0.2 0 0.71 0 0 0.7 0.52 0 0.21 0 0 0.9 0 0.83 0 0.15 0 0.9 0 0.95 0 0.08 0 0.21 0 0.81 0 0 0.98 0.3 0 0 0.27 0.99 0 0.45 0 0.99 0 0.88 0 0.16 0 0.7 0 0.95 0 0.96 0 0.06 0 0 0.29
1590 0 0.24 0.07 0 1.0 0 0.18 0 0.22 0 0.07 0 0 0.83 0.04 0 0 0.39 0 0.22 0 0.04 0.12 0 0.69 0 0 0.12 0.06 0 0.01 0 0 0.05 0 0.28 0 0.25 0 0.21 0 0.92 0 0.26 0 0.97 0 0.21 0 0.32 0 0.79 0 0 0.28 0.4 0 0.6 0 0.2 0 0.11 0 0.16 0 0.22 0 0.22 0 0.21 0 0.87 0 0 0.21
1591 0 0.73 0.99 0 0.15 0 0.99 0 0.24 0 0.75 0 0.03 0 0.84 0 0.16 0 0.89 0 0 0.04 0.03 0 0 0.2 0.38 0 0.48 0 0.25 0 0 0.0 0 0.58 0 0.95 0 0.83 0 0.39 0 0.0 0 0.54 0 0.97 0 0.38 0 0.38 0 0.47 0 0.69 0 0.47 0 0.83 0 0.0 0 0.52 0 0.36 0 0.43 0 0.3 0 0.56 0 0 0.83
1592 0 0.64 0.18 0 0.2 0 0.91 0 0.0 0 0.15 0 0.12 0 0.33 0 0.79 0 0.07 0 0 0.59 0.88 0 0 0.29 0.26 0 0.3 0 0.2 0 0 0.1 0 0.5 0 0.87 0 0.18 0 0.86 0 0.47 0 0.02 0 0.49 0 0.08 0 0.07 0 0.5 0 0.34 0 0.12 0 0.1 0 0.02 0 0.13 0 0.25 0 1.0 0 0 0.18 0.03 0 0 0.56
1593 0 0.69 0.99 0 0.59 0 0.6 0 0.76 0 0.54 0 0 0.16 0.05 0 0.69 0 0.68 0 0 0.09 0.71 0 0 0.54 0.8 0 0.54 0 0.93 0 0 0.21 0 0.69 0 0.09 0 0.92 0 0.82 0 0.31 0 0.09 0 0.63 0 0.88 0 0.49 0 0.94 0 0.11 0 0.17 0 0.71 0 0.86 0 0.16 0 0.92 0 0.36 0 0.46 0 0.28 0 0 0.32
1594 0 0.08 0.35 0 0.08 0 0.98 0 0.94 0 0.13 0 0.47 0 0.07 0 0.58 0 0.57 0 0 0.92 0.82 0 0 0.83 0.86 0 0.03 0 0.45 0 0 0.31 0 0.7 0 0.63 0 0.56 0 0.11 0 0.03 0 0.63 0 0.01 0 0.14 0 0.04 0 0 0.58 0.89 0 0.34 0 0.28 0 0.89 0 0.78 0 0.28 0 0.5 0 0.96 0 0.16 0 0 0.12
1595 0 0.44 0.7 0 0.45 0 0.67 0 0.09 0 0.24 0 0.99 0 0.78 0 0.75 0 0.9 0 0 0.14 0.34 0 0 0.55 0.1 0 0.45 0 0.55 0 0 0.15 0 0.05 0 0.86 0 0.86 0 0.96 0 0.92 0 0.53 0 0.47 0 0 0.72 0.22 0 0 0.26 0.15 0 0.5 0 0.22 0 0.99 0 0.19 0 0.7 0 0.9 0 0.02 0 0.67 0 0 0.53
1596 0 0.48 0.82 0 0.2 0 0.9 0 0.43 0 0.36 0 0.17 0 0.25 0 0.86 0 0.97 0 0 0.56 0.78 0 0 0.31 0.6 0 0.39 0 0.48 0 0 0.03 0 0.87 0 0 0.72 0.33 0 0.33 0 0.18 0 0.12 0 1.0 0 0.56 0 0.3 0 0 0.3 0.23 0 0.81 0 0.66 0 0.47 0 0.82 0 0.74 0 0.08 0 0.28 0 0.07 0 0 0.29
1597 0 0.47 0.87 0 0.29 0 0.75 0 0.35 0 0.43 0 0.4 0 0.96 0 0.36 0 0.81 0 0 0.06 0.05 0 0 0.38 0 0.42 0.68 0 0.2 0 0 0.77 0 0.85 0 0.32 0 0.65 0 0.69 0 0.37 0 0.69 0 0.26 0 0.15 0 0.13 0 0.6 0 0.71 0 0.72 0 0.76 0 0.98 0 0.97 0 0.59 0 0.03 0 0.82 0 0.46 0 0 0.73
1598 0 0.9 0.51 0 0.7 0 0.06 0 0.32 0 0.52 0 0 0.7 0.96 0 0.34 0 0.32 0 0 0.11 0.82 0 0 0.8 0 0.55 0.31 0 0.56 0 0 0.77 0 0.87 0 0.71 0 0.46 0 0.34 0 0.59 0 0.68 0 0.89 0 0.33 0 0.38 0 0.6 0 0.27 0 0.43 0 0.6 0 0.64 0 0.11 0 0.97 0 0.83 0 0.11 0 0.4 0 0 0.61
1599 0 0.54 0.63 0 0.79 0 0.7 0 0.85 0 0.01 0 0.23 0 0.79 0 0.52 0 0.49 0 0 0.96 0.14 0 0 0.66 0 0.55 0.02 0 0.7 0 0 0.27 0 0.32 0 0.95 0 0.66 0 0.02 0 0.34 0 0.36 0 0.31 0 0.26 0 0.38 0 0 0.4 0.37 0 0.12 0 0.08 0 0.94 0 0.2 0 0.12 0 0.85 0 0.28 0 0.56 0 0 0.94
1600 0 0.33 0.47 0 0.27 0 0.22 0 0.2 0 0.92 0 0 0.72 0.91 0 0.39 0 0.83 0 0 0.26 0.12 0 0 0.89 0 0.07 0.27 0 0.23 0 0 0.75 0 0.48 0 0.97 0 0.22 0 0.74 0 0.8 0 0.58 0 0.98 0 0.1 0 0.03 0 0 0.48 0.17 0 0.07 0 0.87 0 0.73 0 0.99 0 0.78 0 0.57 0 0.44 0 0.25 0 0 0.03
